kappa,size,instance_index,instance_name,bks_objective,bks_source_category,bks_source_method,bks_source_mode,bks_source_rep,candidate_count,co_best_count_1e-6,co_best_sources_json
2,100,56,N100_K2_M12_I56,22.01971244812012,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.01971244812012}]"
2,100,57,N100_K2_M12_I57,20.89116668701172,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.89116668701172}]"
2,100,58,N100_K2_M12_I58,20.97783470153809,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.97783470153809}]"
2,100,59,N100_K2_M12_I59,20.31743621826172,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.31743621826172}]"
2,100,60,N100_K2_M12_I60,19.20096969604492,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.20096969604492}]"
2,100,61,N100_K2_M12_I61,20.735759735107425,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.735759735107425}]"
2,100,62,N100_K2_M12_I62,21.333202362060547,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.333202362060547}]"
2,100,63,N100_K2_M12_I63,18.998279571533203,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":18.998279571533203}]"
2,100,64,N100_K2_M12_I64,20.26494026184082,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.26494026184082}]"
2,100,65,N100_K2_M12_I65,23.607494354248047,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.607494354248047}]"
2,100,66,N100_K2_M12_I66,20.539363861083984,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.539363861083984}]"
2,100,67,N100_K2_M12_I67,21.362144470214844,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.362144470214844}]"
2,100,68,N100_K2_M12_I68,20.758760452270508,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.758760452270508}]"
2,100,69,N100_K2_M12_I69,20.647937774658203,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.647937774658203}]"
2,100,70,N100_K2_M12_I70,19.084074020385746,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.084074020385746}]"
2,100,71,N100_K2_M12_I71,19.65798759460449,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.65798759460449}]"
2,100,72,N100_K2_M12_I72,20.0769100189209,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.0769100189209}]"
2,100,73,N100_K2_M12_I73,20.50868797302246,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.50868797302246}]"
2,100,74,N100_K2_M12_I74,21.75141143798828,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.75141143798828}]"
2,100,75,N100_K2_M12_I75,20.344541549682617,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.344541549682617}]"
2,100,76,N100_K2_M12_I76,22.440427780151367,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.440427780151367}]"
2,100,77,N100_K2_M12_I77,21.63987159729004,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.63987159729004}]"
2,100,78,N100_K2_M12_I78,19.28973197937012,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.28973197937012}]"
2,100,79,N100_K2_M12_I79,22.017940521240234,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.017940521240234}]"
2,100,80,N100_K2_M12_I80,21.268836975097656,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.268836975097656}]"
2,100,81,N100_K2_M12_I81,21.09964179992676,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.09964179992676}]"
2,100,82,N100_K2_M12_I82,22.274232864379883,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.274232864379883}]"
2,100,83,N100_K2_M12_I83,21.112207412719727,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.112207412719727}]"
2,100,84,N100_K2_M12_I84,20.8741397857666,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.8741397857666}]"
2,100,85,N100_K2_M12_I85,20.671499252319336,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.671499252319336}]"
2,100,86,N100_K2_M12_I86,21.006715774536133,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.006715774536133}]"
2,100,87,N100_K2_M12_I87,22.59357643127441,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.59357643127441}]"
2,100,88,N100_K2_M12_I88,25.38267517089844,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":25.38267517089844}]"
2,100,89,N100_K2_M12_I89,20.329668045043945,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.329668045043945}]"
2,100,90,N100_K2_M12_I90,23.15123748779297,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.15123748779297}]"
2,100,91,N100_K2_M12_I91,21.03341484069824,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.03341484069824}]"
2,100,92,N100_K2_M12_I92,19.75669860839844,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.75669860839844}]"
2,100,93,N100_K2_M12_I93,20.56039810180664,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.56039810180664}]"
2,100,94,N100_K2_M12_I94,23.234588623046875,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":23.234588623046875}]"
2,100,95,N100_K2_M12_I95,21.7436466217041,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":21.7436466217041}]"
2,100,96,N100_K2_M12_I96,19.022953033447266,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":19.022953033447266}]"
2,100,97,N100_K2_M12_I97,22.972064971923828,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":22.972064971923828}]"
2,100,98,N100_K2_M12_I98,20.666065216064453,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.666065216064453}]"
2,100,99,N100_K2_M12_I99,20.862579345703125,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.862579345703125}]"
2,100,100,N100_K2_M12_I100,20.03747940063477,DRL,Co-HeT,sample1280,,28,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":20.03747940063477}]"
3,10,1,N10_K3_M18_I1,8.568258118165424,Metaheuristic,IGA,,2,29,2,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":8.568258118165424},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.568258118165424}]"
3,10,2,N10_K3_M18_I2,10.670903460154385,Gurobi,Gurobi,,,29,4,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.670903460154385},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":10.670903460154618},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":10.670903460154618},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":10.670903460154618}]"
3,10,3,N10_K3_M18_I3,10.469291503536724,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.469291503536724}]"
3,10,4,N10_K3_M18_I4,10.54076843934323,Gurobi,Gurobi,,,29,7,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.54076843934323},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":10.54076862335205},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""sample1280"",""rep"":"""",""objective"":10.54076862335205},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""greedy"",""rep"":"""",""objective"":10.54076862335205},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":10.540768816686889},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.540768816686889},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":10.540768816686889}]"
3,10,5,N10_K3_M18_I5,11.020356677204155,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":11.020356677204155},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":11.020357114413065}]"
3,10,6,N10_K3_M18_I6,11.237518154072298,Gurobi,Gurobi,,,29,6,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":11.237518154072298},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":11.237518310546877},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":11.237518310546877},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":11.237518445718734},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":11.237518445718734},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":11.237518445718734}]"
3,10,7,N10_K3_M18_I7,8.104209464212676,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.104209464212676},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":8.104209684497885}]"
3,10,8,N10_K3_M18_I8,10.13616316116314,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.13616316116314},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.136163360509611}]"
3,10,9,N10_K3_M18_I9,9.623058319091797,DRL,AM,sample1280,,29,6,"[{""candidate_source"":""DRL"",""method"":""AM"",""mode"":""sample1280"",""rep"":"""",""objective"":9.623058319091797},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.623058649300884},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":9.62305909108346},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":9.62305909108346},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":9.62305909108346},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""sample1280"",""rep"":"""",""objective"":9.623059272766112}]"
3,10,10,N10_K3_M18_I10,10.89900641252623,Metaheuristic,DIWO,,2,29,2,"[{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":10.89900641252623},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":10.89900641252623}]"
3,10,11,N10_K3_M18_I11,10.207905077230572,Metaheuristic,ALNS,,0,29,5,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":10.207905077230572},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":10.207905077230572},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":10.207905077230572},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":10.207905077230572},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.207905077230578}]"
3,10,12,N10_K3_M18_I12,8.314326113529923,Gurobi,Gurobi,,,29,6,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.314326113529923},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":8.314326168987161},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":8.314326168987161},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":8.314326168987161},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":8.314326168987161},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.314326168987161}]"
3,10,13,N10_K3_M18_I13,12.635408240985168,Gurobi,Gurobi,,,29,7,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.635408240985168},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":12.63540829929612},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":12.63540829929612},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":12.63540829929612},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":12.635408299296122},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":12.635408401489258},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":12.635408401489258}]"
3,10,14,N10_K3_M18_I14,9.697316385955588,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.697316385955588}]"
3,10,15,N10_K3_M18_I15,8.648978811979351,Gurobi,Gurobi,,,29,6,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.648978811979351},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.648978811979703},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":8.648978811979704},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":3,""objective"":8.648978811979704},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":8.648978811979704},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":8.648978811979704}]"
3,10,16,N10_K3_M18_I16,10.94153118133545,DRL,AM,sample1280,,29,13,"[{""candidate_source"":""DRL"",""method"":""AM"",""mode"":""sample1280"",""rep"":"""",""objective"":10.94153118133545},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":10.94153118133545},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""sample1280"",""rep"":"""",""objective"":10.94153118133545},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":10.94153118133545},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.941531273989671},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":10.941531273990352},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.941531273990352},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":10.941531273990352},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":10.941531273990352},{""candidate_source"":""DRL"",""method"":""AM"",""mode"":""greedy"",""rep"":"""",""objective"":10.941532135009766},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""greedy"",""rep"":"""",""objective"":10.941532135009766},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""greedy"",""rep"":"""",""objective"":10.941532135009766},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":10.941532135009766}]"
3,10,17,N10_K3_M18_I17,10.54952942111479,Gurobi,Gurobi,,,29,4,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.54952942111479},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.54952990619756},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":10.54952990619756},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":10.54952990619756}]"
3,10,18,N10_K3_M18_I18,9.619312283303532,Gurobi,Gurobi,,,29,8,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.619312283303532},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":9.619312283303614},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":9.619312283303614},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":9.619312283303614},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":9.619312283303614},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":9.619312286376951},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":9.619312286376951},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":9.619312286376951}]"
3,10,19,N10_K3_M18_I19,12.11408781452,Gurobi,Gurobi,,,29,6,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.11408781452},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":12.114088420774928},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":12.114088420774928},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":12.114088420774928},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":12.114088420774928},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":12.114088420774928}]"
